,Hour,OffenseType_Aggravated Assault,OffenseType_Auto Theft,OffenseType_Burglary,OffenseType_Murder,OffenseType_Rape,OffenseType_Robbery,OffenseType_Theft,game
2014-01-03,7,0,0,1,0,0,0,0,No Game
2014-01-03,10,0,0,0,0,0,1,0,No Game
2014-01-03,14,0,0,0,0,0,0,1,No Game
2014-01-03,16,0,0,1,0,0,0,0,No Game
2014-01-03,17,1,0,0,0,0,0,0,No Game
2014-01-03,20,1,0,0,0,0,0,0,No Game
2014-01-03,21,0,0,0,0,0,1,0,No Game
2014-01-03,23,0,0,0,0,0,1,0,No Game
2014-01-04,0,1,0,0,0,0,0,0,No Game
2014-01-04,14,0,0,1,0,0,0,0,No Game
2014-01-04,21,0,0,1,0,0,0,0,No Game
2014-01-05,7,0,0,1,0,0,0,0,No Game
2014-01-06,16,0,0,0,0,0,0,1,No Game
2014-01-08,19,1,0,0,0,0,0,0,No Game
2014-01-09,0,0,0,1,0,0,0,0,No Game
2014-01-09,7,0,1,0,0,0,0,0,No Game
2014-01-09,8,1,0,0,0,0,0,0,No Game
2014-01-10,1,0,0,0,0,1,0,0,No Game
2014-01-10,16,0,0,0,0,0,0,1,No Game
2014-01-10,16,1,0,0,0,0,0,0,No Game
2014-01-11,6,0,0,0,0,0,1,0,No Game
2014-01-11,13,1,0,0,0,0,0,0,No Game
2014-01-11,19,0,0,0,0,0,0,1,No Game
2014-01-11,22,0,0,1,0,0,0,0,No Game
2014-01-11,23,1,0,0,0,0,0,0,No Game
2014-01-12,22,0,0,1,0,0,0,0,No Game
2014-01-13,0,0,0,0,0,0,0,1,No Game
2014-01-13,1,0,0,0,0,1,0,0,No Game
2014-01-13,5,0,0,0,0,0,1,0,No Game
2014-01-13,18,0,0,0,0,0,0,1,No Game
2014-01-13,19,0,0,0,0,0,1,0,No Game
2014-01-14,7,0,0,1,0,0,0,0,No Game
2014-01-14,20,0,0,0,0,0,0,1,No Game
2014-01-15,3,0,0,0,0,0,0,1,No Game
2014-01-15,10,0,0,0,0,0,0,1,No Game
2014-01-15,11,0,0,0,0,0,0,1,No Game
2014-01-15,12,0,0,0,0,0,0,1,No Game
2014-01-16,8,0,0,0,0,0,0,1,No Game
2014-01-17,7,0,0,0,0,0,0,1,No Game
2014-01-17,15,1,0,0,0,0,0,0,No Game
2014-01-17,18,0,0,0,0,0,0,1,No Game
2014-01-17,18,0,0,0,0,0,0,1,No Game
2014-01-18,10,0,0,0,0,0,0,1,No Game
2014-01-19,0,0,0,0,0,0,0,1,No Game
2014-01-19,17,1,0,0,0,0,0,0,No Game
2014-01-19,22,0,0,0,0,0,0,1,No Game
2014-01-21,3,0,0,0,0,0,0,1,No Game
2014-01-22,22,0,1,0,0,0,0,0,No Game
2014-01-23,3,1,0,0,0,0,0,0,No Game
2014-01-23,11,0,0,0,1,0,0,0,No Game
2014-01-25,3,0,0,0,0,0,0,1,No Game
2014-01-25,18,0,0,0,0,0,0,1,No Game
2014-01-26,2,0,0,0,0,0,0,1,No Game
2014-01-26,15,0,0,1,0,0,0,0,No Game
2014-01-27,0,0,0,0,0,0,0,1,No Game
2014-01-28,10,0,0,0,0,0,0,1,No Game
2014-01-29,17,1,0,0,0,0,0,0,No Game
2014-01-30,7,0,0,1,0,0,0,0,No Game
2014-01-30,12,0,0,1,0,0,0,0,No Game
2014-01-30,17,0,0,0,0,0,0,1,No Game
2014-01-30,21,0,0,0,0,0,0,1,No Game
2014-01-31,18,1,0,0,0,0,0,0,No Game
2014-02-01,22,0,1,0,0,0,0,0,No Game
2014-02-01,23,0,1,0,0,0,0,0,No Game
2014-02-02,16,0,0,0,0,0,0,1,No Game
2014-02-02,19,0,0,0,0,0,0,1,No Game
2014-02-02,23,0,0,0,0,0,0,1,No Game
2014-02-03,8,0,0,0,0,0,0,1,No Game
2014-02-03,11,0,1,0,0,0,0,0,No Game
2014-02-04,11,0,0,1,0,0,0,0,No Game
2014-02-04,13,0,0,0,0,0,0,1,No Game
2014-02-05,6,0,0,0,0,0,0,1,No Game
2014-02-06,15,0,0,0,0,0,0,1,No Game
2014-02-07,13,0,1,0,0,0,0,0,No Game
2014-02-07,21,0,1,0,0,0,0,0,No Game
2014-02-07,23,0,0,0,0,0,1,0,No Game
2014-02-08,15,0,0,0,0,0,0,1,No Game
2014-02-08,17,0,0,0,0,0,0,1,No Game
2014-02-08,17,0,0,0,0,0,0,1,No Game
2014-02-08,19,0,0,1,0,0,0,0,No Game
2014-02-08,21,1,0,0,0,0,0,0,No Game
2014-02-08,21,1,0,0,0,0,0,0,No Game
2014-02-09,6,0,0,1,0,0,0,0,No Game
2014-02-09,7,0,0,0,0,0,0,1,No Game
2014-02-09,19,0,1,0,0,0,0,0,No Game
2014-02-11,2,0,0,0,0,0,0,1,No Game
2014-02-11,7,0,0,0,0,0,0,1,No Game
2014-02-11,21,0,0,0,0,0,0,1,No Game
2014-02-12,15,0,0,0,0,0,0,1,No Game
2014-02-12,18,0,0,0,0,0,0,1,No Game
2014-02-12,19,0,0,0,0,0,0,1,No Game
2014-02-13,22,0,0,0,0,0,1,0,No Game
2014-02-14,20,0,0,1,0,0,0,0,No Game
2014-02-15,7,1,0,0,0,0,0,0,No Game
2014-02-16,15,0,0,1,0,0,0,0,No Game
2014-02-17,17,0,0,0,0,0,0,1,No Game
2014-02-17,22,1,0,0,0,0,0,0,No Game
2014-02-19,7,0,0,1,0,0,0,0,No Game
2014-02-19,7,1,0,0,0,0,0,0,No Game
2014-02-19,9,0,0,0,0,0,0,1,No Game
2014-02-19,22,1,0,0,0,0,0,0,No Game
2014-02-20,8,0,0,1,0,0,0,0,No Game
2014-02-20,9,1,0,0,0,0,0,0,No Game
2014-02-20,11,0,0,0,0,0,0,1,No Game
2014-02-20,17,0,0,0,0,0,1,0,No Game
2014-02-20,18,1,0,0,0,0,0,0,No Game
2014-02-21,18,0,0,0,0,0,0,1,No Game
2014-02-21,21,0,0,0,0,0,0,1,No Game
2014-02-21,21,0,0,1,0,0,0,0,No Game
2014-02-21,23,0,0,0,0,0,0,1,No Game
2014-02-22,20,0,0,1,0,0,0,0,No Game
2014-02-23,18,0,0,0,0,0,0,1,No Game
2014-02-23,19,1,0,0,0,0,0,0,No Game
2014-02-23,22,0,0,0,0,0,0,1,No Game
2014-02-24,9,0,0,0,0,0,0,1,No Game
2014-02-24,11,0,1,0,0,0,0,0,No Game
2014-02-24,15,0,0,0,0,0,1,0,No Game
2014-02-24,16,0,0,0,0,0,0,1,No Game
2014-02-24,20,0,0,0,0,0,0,1,No Game
2014-02-24,20,1,0,0,0,0,0,0,No Game
2014-02-25,7,0,1,0,0,0,0,0,No Game
2014-02-25,16,0,0,0,0,0,0,1,No Game
2014-02-25,20,0,0,1,0,0,0,0,No Game
2014-02-26,13,0,0,0,0,0,0,1,No Game
2014-02-27,19,0,1,0,0,0,0,0,No Game
2014-02-27,20,0,0,0,0,0,0,1,No Game
2014-02-27,21,0,0,0,0,0,1,0,No Game
2014-02-28,11,0,1,0,0,0,0,0,No Game
2014-02-28,22,0,0,0,0,0,0,1,No Game
2014-03-01,0,0,0,0,0,0,0,1,No Game
2014-03-01,12,0,0,0,0,0,0,1,No Game
2014-03-02,3,1,0,0,0,0,0,0,No Game
2014-03-02,20,1,0,0,0,0,0,0,No Game
2014-03-03,0,0,0,0,0,0,0,1,No Game
2014-03-03,0,0,0,0,0,0,0,1,No Game
2014-03-03,1,0,0,0,0,0,0,1,No Game
2014-03-03,14,0,0,0,0,0,0,1,No Game
2014-03-04,20,0,0,1,0,0,0,0,No Game
2014-03-04,20,0,0,0,0,0,1,0,No Game
2014-03-05,8,0,0,0,0,0,0,1,No Game
2014-03-06,3,0,0,0,0,0,0,1,No Game
2014-03-06,9,0,0,0,0,0,0,1,No Game
2014-03-06,13,0,0,1,0,0,0,0,No Game
2014-03-06,17,0,0,1,0,0,0,0,No Game
2014-03-06,22,1,0,0,0,0,0,0,No Game
2014-03-07,14,0,0,0,0,0,0,1,No Game
2014-03-07,20,0,0,1,0,0,0,0,No Game
2014-03-07,22,0,0,0,0,0,1,0,No Game
2014-03-08,8,0,0,0,0,0,0,1,No Game
2014-03-08,12,0,0,0,0,0,0,1,No Game
2014-03-08,18,1,0,0,0,0,0,0,No Game
2014-03-09,14,1,0,0,0,0,0,0,No Game
2014-03-09,18,0,1,0,0,0,0,0,No Game
2014-03-09,19,0,0,0,0,0,1,0,No Game
2014-03-09,22,1,0,0,0,0,0,0,No Game
2014-03-11,0,0,0,1,0,0,0,0,No Game
2014-03-12,8,0,0,0,0,0,0,1,No Game
2014-03-13,7,1,0,0,0,0,0,0,No Game
2014-03-13,15,0,0,0,0,0,1,0,No Game
2014-03-14,4,1,0,0,0,0,0,0,No Game
2014-03-14,8,0,0,1,0,0,0,0,No Game
2014-03-15,7,0,0,1,0,0,0,0,No Game
2014-03-16,20,1,0,0,0,0,0,0,No Game
2014-03-17,14,0,0,1,0,0,0,0,No Game
2014-03-18,19,0,0,0,0,0,0,1,No Game
2014-03-19,8,0,0,0,0,0,0,1,No Game
2014-03-19,12,0,0,0,0,0,0,1,No Game
2014-03-19,13,0,0,0,0,0,0,1,No Game
2014-03-19,21,0,0,0,0,0,1,0,No Game
2014-03-20,7,0,0,1,0,0,0,0,No Game
2014-03-20,18,0,0,0,0,0,0,1,No Game
2014-03-20,19,1,0,0,0,0,0,0,No Game
2014-03-21,22,0,0,0,0,0,1,0,No Game
2014-03-22,15,1,0,0,0,0,0,0,No Game
2014-03-23,0,0,0,0,0,0,0,1,No Game
2014-03-23,10,0,0,0,0,0,0,1,No Game
2014-03-23,21,0,0,0,0,0,1,0,No Game
2014-03-24,2,0,0,0,0,0,0,1,No Game
2014-03-24,14,0,0,1,0,0,0,0,No Game
2014-03-24,23,0,0,0,0,0,1,0,No Game
2014-03-25,10,0,0,0,0,0,0,1,No Game
2014-03-25,23,0,0,0,0,0,0,1,No Game
2014-03-26,1,0,0,0,0,0,0,1,No Game
2014-03-26,3,0,1,0,0,0,0,0,No Game
2014-03-26,3,0,0,0,0,0,0,1,No Game
2014-03-26,9,0,0,0,0,0,0,1,No Game
2014-03-26,19,0,0,0,0,0,0,1,No Game
2014-03-26,23,0,0,0,0,0,0,1,No Game
2014-03-27,0,0,0,0,0,0,0,1,No Game
2014-03-27,12,0,0,0,0,0,0,1,No Game
2014-03-28,0,0,0,0,0,0,0,1,No Game
2014-03-28,9,0,0,0,0,0,0,1,No Game
2014-03-28,12,0,0,0,0,0,0,1,No Game
2014-03-28,15,0,0,0,0,0,0,1,No Game
2014-03-29,1,0,0,1,0,0,0,0,No Game
2014-03-30,0,0,0,0,0,0,0,1,No Game
2014-03-30,1,0,0,0,0,0,0,1,No Game
2014-03-30,15,1,0,0,0,0,0,0,No Game
2014-03-30,16,0,0,0,0,0,0,1,No Game
2014-03-30,17,1,0,0,0,0,0,0,No Game
2014-03-30,20,0,0,0,0,0,0,1,No Game
2014-03-31,8,0,0,0,0,0,0,1,No Game
2014-03-31,14,1,0,0,0,0,0,0,No Game
2014-03-31,15,0,0,0,0,0,1,0,No Game
2014-04-01,18,1,0,0,0,0,0,0,No Game
2014-04-02,2,1,0,0,0,0,0,0,No Game
2014-04-02,22,0,1,0,0,0,0,0,No Game
2014-04-03,7,0,0,0,0,0,0,1,No Game
2014-04-03,13,0,0,1,0,0,0,0,No Game
2014-04-03,17,0,0,0,0,0,1,0,No Game
2014-04-04,8,0,0,0,0,0,0,1,No Game
2014-04-04,12,0,0,0,0,0,1,0,No Game
2014-04-04,20,1,0,0,0,0,0,0,No Game
2014-04-05,4,0,0,0,0,0,1,0,No Game
2014-04-05,15,1,0,0,0,0,0,0,No Game
2014-04-05,21,1,0,0,0,0,0,0,No Game
2014-04-06,3,1,0,0,0,0,0,0,No Game
2014-04-06,11,0,0,0,0,0,1,0,No Game
2014-04-06,11,1,0,0,0,0,0,0,No Game
2014-04-06,16,0,0,1,0,0,0,0,No Game
2014-04-06,21,0,0,0,0,0,0,1,No Game
2014-04-07,0,0,0,0,0,0,0,1,No Game
2014-04-07,1,0,0,0,0,0,0,1,No Game
2014-04-07,5,0,0,1,0,0,0,0,No Game
2014-04-07,14,0,0,0,0,0,0,1,No Game
2014-04-08,15,0,0,0,0,0,0,1,No Game
2014-04-08,19,1,0,0,0,0,0,0,No Game
2014-04-08,19,0,0,0,0,0,0,1,No Game
2014-04-09,8,1,0,0,0,0,0,0,No Game
2014-04-09,16,0,0,0,0,0,1,0,No Game
2014-04-09,22,0,0,1,0,0,0,0,No Game
2014-04-09,22,0,0,0,0,0,0,1,No Game
2014-04-10,15,0,0,1,0,0,0,0,No Game
2014-04-11,11,0,1,0,0,0,0,0,No Game
2014-04-11,19,0,0,1,0,0,0,0,No Game
2014-04-11,20,0,0,0,0,0,0,1,No Game
2014-04-11,20,0,0,1,0,0,0,0,No Game
2014-04-12,2,1,0,0,0,0,0,0,No Game
2014-04-12,2,0,0,0,0,0,0,1,No Game
2014-04-12,15,0,0,0,0,0,1,0,No Game
2014-04-12,18,1,0,0,0,0,0,0,No Game
2014-04-13,0,0,0,0,0,0,0,1,No Game
2014-04-13,14,0,0,1,0,0,0,0,No Game
2014-04-13,23,1,0,0,0,0,0,0,No Game
2014-04-14,0,0,0,1,0,0,0,0,No Game
2014-04-14,1,1,0,0,0,0,0,0,No Game
2014-04-15,14,1,0,0,0,0,0,0,No Game
2014-04-15,17,1,0,0,0,0,0,0,No Game
2014-04-16,1,0,0,0,0,0,1,0,No Game
2014-04-17,7,0,0,0,0,0,0,1,No Game
2014-04-17,7,0,1,0,0,0,0,0,No Game
2014-04-18,3,0,1,0,0,0,0,0,No Game
2014-04-18,3,0,0,0,0,0,0,1,No Game
2014-04-18,4,1,0,0,0,0,0,0,No Game
2014-04-18,7,1,0,0,0,0,0,0,No Game
2014-04-18,15,0,1,0,0,0,0,0,No Game
2014-04-18,19,0,0,0,0,0,1,0,No Game
2014-04-19,12,0,0,0,0,0,1,0,No Game
2014-04-19,15,0,0,0,0,0,1,0,No Game
2014-04-19,21,0,0,0,0,0,0,1,No Game
2014-04-19,22,0,0,0,0,0,0,1,No Game
2014-04-19,23,0,0,0,0,0,0,1,No Game
2014-04-20,14,0,0,1,0,0,0,0,No Game
2014-04-20,21,0,0,0,0,0,0,1,No Game
2014-04-21,1,0,0,0,0,0,1,0,No Game
2014-04-21,1,0,0,0,0,0,0,1,No Game
2014-04-21,9,0,0,0,0,0,0,1,No Game
2014-04-21,16,0,0,1,0,0,0,0,No Game
2014-04-22,0,0,0,0,0,0,0,1,No Game
2014-04-22,8,0,0,0,0,0,0,1,No Game
2014-04-22,19,0,0,0,0,0,0,1,No Game
2014-04-23,5,0,0,0,0,0,0,1,No Game
2014-04-24,16,1,0,0,0,0,0,0,No Game
2014-04-25,12,0,0,0,0,0,0,1,No Game
2014-04-25,22,0,1,0,0,0,0,0,No Game
2014-04-26,10,0,0,0,0,0,0,1,No Game
2014-04-26,21,1,0,0,0,0,0,0,No Game
2014-04-26,22,1,0,0,0,0,0,0,No Game
2014-04-27,6,0,0,1,0,0,0,0,No Game
2014-04-27,7,1,0,0,0,0,0,0,No Game
2014-04-27,16,0,0,0,0,0,0,1,No Game
2014-04-27,16,1,0,0,0,0,0,0,No Game
2014-04-27,21,1,0,0,0,0,0,0,No Game
2014-04-28,20,0,0,0,0,0,0,1,No Game
2014-04-29,12,0,0,0,0,0,0,1,No Game
2014-04-29,16,0,1,0,0,0,0,0,No Game
2014-04-29,21,0,0,1,0,0,0,0,No Game
2014-04-29,22,1,0,0,0,0,0,0,No Game
2014-05-01,2,0,0,0,0,0,1,0,No Game
2014-05-01,16,1,0,0,0,0,0,0,No Game
2014-05-02,10,1,0,0,0,0,0,0,No Game
2014-05-02,14,0,0,0,0,0,0,1,No Game
2014-05-03,1,0,0,0,0,0,0,1,No Game
2014-05-03,2,0,0,0,0,0,0,1,No Game
2014-05-03,17,0,1,0,0,0,0,0,No Game
2014-05-03,20,0,0,0,0,0,0,1,No Game
2014-05-03,20,1,0,0,0,0,0,0,No Game
2014-05-03,23,0,0,0,0,0,1,0,No Game
2014-05-04,6,1,0,0,0,0,0,0,No Game
2014-05-04,14,0,0,0,0,0,0,1,No Game
2014-05-04,20,0,0,0,0,0,0,1,No Game
2014-05-05,22,0,0,0,0,0,0,1,No Game
2014-05-06,8,0,0,0,0,0,0,1,No Game
2014-05-06,10,0,1,0,0,0,0,0,No Game
2014-05-06,20,0,0,0,0,0,0,1,No Game
2014-05-07,17,0,0,0,0,0,0,1,No Game
2014-05-07,21,0,0,0,0,0,0,1,No Game
2014-05-08,0,0,0,1,0,0,0,0,No Game
2014-05-08,22,0,0,0,0,0,0,1,No Game
2014-05-09,0,0,0,1,0,0,0,0,No Game
2014-05-10,2,0,0,1,0,0,0,0,No Game
2014-05-10,15,0,0,0,0,0,1,0,No Game
2014-05-10,18,0,0,0,0,0,0,1,No Game
2014-05-10,21,0,1,0,0,0,0,0,No Game
2014-05-11,3,1,0,0,0,0,0,0,No Game
2014-05-11,12,0,0,0,0,0,0,1,No Game
2014-05-11,23,0,1,0,0,0,0,0,No Game
2014-05-12,7,0,0,0,0,0,0,1,No Game
2014-05-13,1,0,1,0,0,0,0,0,No Game
2014-05-13,7,0,1,0,0,0,0,0,No Game
2014-05-14,12,0,0,0,0,0,0,1,No Game
2014-05-14,16,1,0,0,0,0,0,0,No Game
2014-05-14,17,0,0,0,0,0,0,1,No Game
2014-05-17,17,1,0,0,0,0,0,0,No Game
2014-05-17,19,1,0,0,0,0,0,0,No Game
2014-05-17,21,0,0,0,0,0,0,1,No Game
2014-05-17,22,0,0,0,0,0,0,1,No Game
2014-05-18,5,1,0,0,0,0,0,0,No Game
2014-05-18,13,0,0,0,0,0,1,0,No Game
2014-05-18,20,0,0,0,0,0,0,1,No Game
2014-05-19,9,0,1,0,0,0,0,0,No Game
2014-05-19,22,0,1,0,0,0,0,0,No Game
2014-05-20,15,0,0,0,0,0,0,1,No Game
2014-05-20,17,1,0,0,0,0,0,0,No Game
2014-05-21,12,0,0,1,0,0,0,0,No Game
2014-05-23,0,0,0,0,0,0,0,1,No Game
2014-05-24,8,0,0,0,0,0,1,0,No Game
2014-05-25,10,0,0,0,0,0,0,1,No Game
2014-05-25,10,1,0,0,0,0,0,0,No Game
2014-05-25,20,0,0,0,0,0,1,0,No Game
2014-05-28,1,0,0,0,0,0,1,0,No Game
2014-05-28,7,0,1,0,0,0,0,0,No Game
2014-05-28,22,0,0,0,0,0,1,0,No Game
2014-05-29,21,0,1,0,0,0,0,0,No Game
2014-05-29,22,0,0,1,0,0,0,0,No Game
2014-05-30,23,0,0,0,0,0,0,1,No Game
2014-05-31,2,0,0,0,0,0,0,1,No Game
2014-05-31,10,0,0,0,0,0,0,1,No Game
2014-05-31,13,0,0,1,0,0,0,0,No Game
2014-05-31,15,0,0,0,0,0,1,0,No Game
2014-05-31,19,0,0,0,0,0,0,1,No Game
2014-06-01,0,0,0,0,0,0,0,1,No Game
2014-06-01,13,0,0,0,0,0,0,1,No Game
2014-06-01,14,0,0,0,0,0,0,1,No Game
2014-06-01,17,1,0,0,0,0,0,0,No Game
2014-06-01,17,1,0,0,0,0,0,0,No Game
2014-06-02,6,0,0,0,0,0,0,1,No Game
2014-06-02,19,0,0,0,0,0,0,1,No Game
2014-06-07,13,0,0,0,0,1,0,0,No Game
2014-06-08,13,0,0,1,0,0,0,0,No Game
2014-06-11,11,0,0,0,0,0,0,1,No Game
2014-06-11,12,1,0,0,0,0,0,0,No Game
2014-06-11,16,0,1,0,0,0,0,0,No Game
2014-06-12,16,1,0,0,0,0,0,0,No Game
2014-06-12,21,1,0,0,0,0,0,0,No Game
2014-06-12,23,0,0,1,0,0,0,0,No Game
2014-06-13,18,0,0,1,0,0,0,0,No Game
2014-06-13,20,1,0,0,0,0,0,0,No Game
2014-06-13,23,0,0,1,0,0,0,0,No Game
2014-06-14,11,1,0,0,0,0,0,0,No Game
2014-06-14,14,0,0,0,0,0,0,1,No Game
2014-06-14,14,0,0,0,0,0,0,1,No Game
2014-06-16,14,1,0,0,0,0,0,0,No Game
2014-06-16,19,1,0,0,0,0,0,0,No Game
2014-06-18,12,0,0,0,0,0,0,1,No Game
2014-06-18,16,1,0,0,0,0,0,0,No Game
2014-06-20,19,0,0,0,0,0,0,1,No Game
2014-06-21,14,0,0,1,0,0,0,0,No Game
2014-06-21,17,0,0,0,0,0,0,1,No Game
2014-06-21,21,0,0,0,0,1,0,0,No Game
2014-06-22,14,1,0,0,0,0,0,0,No Game
2014-06-22,18,0,0,1,0,0,0,0,No Game
2014-06-24,13,0,0,1,0,0,0,0,No Game
2014-06-24,22,0,0,0,0,0,1,0,No Game
2014-06-25,2,0,0,0,0,0,1,0,No Game
2014-06-26,17,0,0,0,0,0,0,1,No Game
2014-06-26,21,1,0,0,0,0,0,0,No Game
2014-06-27,7,0,1,0,0,0,0,0,No Game
2014-06-27,8,1,0,0,0,0,0,0,No Game
2014-06-27,15,1,0,0,0,0,0,0,No Game
2014-06-27,22,0,1,0,0,0,0,0,No Game
2014-06-28,0,1,0,0,0,0,0,0,No Game
2014-06-28,17,0,0,0,0,0,0,1,No Game
2014-06-28,21,0,1,0,0,0,0,0,No Game
2014-06-29,1,1,0,0,0,0,0,0,No Game
2014-06-29,9,0,0,1,0,0,0,0,No Game
2014-06-29,22,0,0,0,0,1,0,0,No Game
2014-06-30,6,0,0,0,0,0,0,1,No Game
2014-06-30,7,0,1,0,0,0,0,0,No Game
2014-06-30,11,0,0,0,0,0,0,1,No Game
2014-07-01,10,0,0,0,0,0,0,1,No Game
2014-07-01,16,0,0,0,0,0,0,1,No Game
2014-07-01,19,1,0,0,0,0,0,0,No Game
2014-07-02,1,1,0,0,0,0,0,0,No Game
2014-07-02,6,0,0,0,0,0,0,1,No Game
2014-07-03,0,0,0,0,0,0,0,1,No Game
2014-07-04,18,0,0,0,0,0,0,1,No Game
2014-07-05,8,0,0,0,0,0,0,1,No Game
2014-07-05,18,0,0,0,0,0,1,0,No Game
2014-07-05,19,0,0,0,0,0,0,1,No Game
2014-07-05,22,0,0,1,0,0,0,0,No Game
2014-07-06,11,1,0,0,0,0,0,0,No Game
2014-07-06,13,0,0,1,0,0,0,0,No Game
2014-07-07,8,0,0,1,0,0,0,0,No Game
2014-07-07,9,0,0,0,0,0,0,1,No Game
2014-07-09,10,0,0,0,0,0,0,1,No Game
2014-07-09,12,0,0,1,0,0,0,0,No Game
2014-07-09,14,0,0,0,0,0,0,1,No Game
2014-07-09,18,0,0,0,0,0,0,1,No Game
2014-07-10,6,1,0,0,0,0,0,0,No Game
2014-07-10,12,0,0,0,0,0,0,1,No Game
2014-07-11,10,0,0,0,0,0,0,1,No Game
2014-07-12,9,1,0,0,0,0,0,0,No Game
2014-07-13,23,0,0,1,0,0,0,0,No Game
2014-07-14,0,1,0,0,0,0,0,0,No Game
2014-07-14,9,0,0,1,0,0,0,0,No Game
2014-07-14,23,1,0,0,0,0,0,0,No Game
2014-07-15,12,0,0,0,0,0,0,1,No Game
2014-07-15,13,0,0,0,0,0,0,1,No Game
2014-07-15,21,1,0,0,0,0,0,0,No Game
2014-07-17,15,1,0,0,0,0,0,0,No Game
2014-07-17,23,0,0,0,0,0,1,0,No Game
2014-07-18,0,0,0,0,0,0,0,1,No Game
2014-07-18,7,0,0,1,0,0,0,0,No Game
2014-07-18,8,0,0,1,0,0,0,0,No Game
2014-07-19,9,0,1,0,0,0,0,0,No Game
2014-07-20,12,0,0,0,0,0,0,1,No Game
2014-07-20,15,1,0,0,0,0,0,0,No Game
2014-07-21,14,0,0,1,0,0,0,0,No Game
2014-07-22,7,0,0,0,0,0,0,1,No Game
2014-07-22,14,0,0,1,0,0,0,0,No Game
2014-07-23,7,1,0,0,0,0,0,0,No Game
2014-07-23,20,0,0,0,0,0,1,0,No Game
2014-07-23,22,0,0,0,0,0,0,1,No Game
2014-07-24,7,0,0,0,0,0,1,0,No Game
2014-07-24,15,0,0,0,0,0,0,1,No Game
2014-07-25,14,0,0,0,0,0,0,1,No Game
2014-07-25,15,0,0,0,0,0,0,1,No Game
2014-07-26,1,0,0,0,0,0,0,1,No Game
2014-07-26,14,1,0,0,0,0,0,0,No Game
2014-07-28,6,0,0,0,0,0,0,1,No Game
2014-07-28,17,0,0,0,0,0,0,1,No Game
2014-07-28,19,0,0,0,0,0,0,1,No Game
2014-07-28,23,0,0,1,0,0,0,0,No Game
2014-07-29,14,0,0,0,0,0,0,1,No Game
2014-07-29,19,1,0,0,0,0,0,0,No Game
2014-07-29,22,0,0,0,0,0,0,1,No Game
2014-07-30,6,0,0,0,0,0,0,1,No Game
2014-07-30,12,0,0,0,0,0,0,1,No Game
2014-07-30,18,1,0,0,0,0,0,0,No Game
2014-07-30,20,0,0,1,0,0,0,0,No Game
2014-07-30,22,1,0,0,0,0,0,0,No Game
2014-07-31,3,1,0,0,0,0,0,0,No Game
2014-07-31,7,0,0,0,0,0,0,1,No Game
2014-07-31,10,1,0,0,0,0,0,0,No Game
2014-07-31,18,0,0,0,0,0,0,1,No Game
2014-08-01,3,0,0,0,0,0,1,0,No Game
2014-08-01,16,0,0,0,0,0,0,1,No Game
2014-08-01,21,1,0,0,0,0,0,0,No Game
2014-08-02,3,1,0,0,0,0,0,0,No Game
2014-08-03,3,0,0,0,0,0,0,1,No Game
2014-08-03,8,0,0,1,0,0,0,0,No Game
2014-08-03,21,1,0,0,0,0,0,0,No Game
2014-08-04,2,1,0,0,0,0,0,0,No Game
2014-08-04,10,0,0,0,0,0,0,1,No Game
2014-08-05,7,0,0,0,0,0,0,1,No Game
2014-08-05,17,0,0,1,0,0,0,0,No Game
2014-08-05,20,0,0,0,0,0,1,0,No Game
2014-08-05,20,1,0,0,0,0,0,0,No Game
2014-08-06,13,0,1,0,0,0,0,0,No Game
2014-08-06,14,0,0,1,0,0,0,0,No Game
2014-08-06,15,0,0,0,0,0,0,1,No Game
2014-08-06,15,0,0,0,0,0,0,1,No Game
2014-08-07,19,0,1,0,0,0,0,0,No Game
2014-08-07,23,0,0,0,0,0,1,0,No Game
2014-08-08,7,0,0,0,0,0,0,1,No Game
2014-08-08,11,0,0,0,0,0,0,1,No Game
2014-08-09,23,1,0,0,0,0,0,0,No Game
2014-08-10,0,0,0,1,0,0,0,0,No Game
2014-08-10,3,0,0,1,0,0,0,0,No Game
2014-08-10,9,0,0,0,0,0,0,1,No Game
2014-08-11,13,1,0,0,0,0,0,0,No Game
2014-08-11,15,0,0,0,0,0,0,1,No Game
2014-08-11,17,0,0,0,0,0,0,1,No Game
2014-08-11,17,0,0,1,0,0,0,0,No Game
2014-08-12,0,0,0,0,0,0,1,0,No Game
2014-08-12,3,1,0,0,0,0,0,0,No Game
2014-08-12,21,1,0,0,0,0,0,0,No Game
2014-08-13,7,0,0,0,0,0,0,1,No Game
2014-08-13,7,0,0,0,0,0,1,0,No Game
2014-08-13,8,1,0,0,0,0,0,0,No Game
2014-08-13,18,0,0,0,0,0,0,1,No Game
2014-08-14,5,0,0,0,0,0,1,0,No Game
2014-08-14,5,1,0,0,0,0,0,0,No Game
2014-08-14,10,1,0,0,0,0,0,0,No Game
2014-08-15,16,0,0,1,0,0,0,0,No Game
2014-08-15,19,1,0,0,0,0,0,0,No Game
2014-08-16,12,0,0,0,0,0,0,1,No Game
2014-08-16,12,0,0,0,0,0,0,1,No Game
2014-08-16,16,0,1,0,0,0,0,0,No Game
2014-08-17,4,1,0,0,0,0,0,0,No Game
2014-08-17,7,0,0,0,0,0,0,1,No Game
2014-08-17,9,1,0,0,0,0,0,0,No Game
2014-08-17,14,0,0,0,0,0,0,1,No Game
2014-08-18,3,0,0,1,0,0,0,0,No Game
