,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,full_address,dist_stadium,game
2011-05-30,15E40x,Aggravated Assault,apartment,3.0,13.0,30.0,Monday,May,2011.0,29.6821382,-95.4163613,"2450 Westridge St, Houston, TX 77054, USA",0.37712168974484067,No Game
2011-05-30,15E40x,Theft,department/discount store,1.0,14.0,30.0,Monday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-30,15E40x,Theft,hotel/motel parking lot,1.0,22.0,30.0,Monday,May,2011.0,29.6778947,-95.4254324,"3050 S Loop W, Houston, TX 77025, USA",0.9960632846231989,No Game
2011-05-31,15E40x,Theft,commercial parking lot/garage,1.0,6.0,31.0,Tuesday,May,2011.0,29.6846937,-95.4227707,"9250 S Main St, Houston, TX 77025, USA",0.7179646596673087,No Game
2011-05-31,15E40x,Theft,commercial parking lot/garage,1.0,8.0,31.0,Tuesday,May,2011.0,29.6895882,-95.4033634,"7950 Fannin St, Houston, TX 77054, USA",0.5604871044309923,No Game
2011-05-31,15E40x,Theft,commercial parking lot/garage,1.0,12.0,31.0,Tuesday,May,2011.0,29.6792798,-95.4032395,"1750 S Loop W, Houston, TX 77054, USA",0.5908348421777867,No Game
2011-05-31,15E40x,Theft,liquor store,1.0,15.0,31.0,Tuesday,May,2011.0,29.6906009,-95.418364,"8650 S Main St, Houston, TX 77025, USA",0.6075343991471843,No Game
2011-05-31,15E40x,Theft,department/discount store,1.0,18.0,31.0,Tuesday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-31,15E40x,Theft,department/discount store,1.0,18.0,31.0,Tuesday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-05-31,15E40x,Theft,other parking lot,1.0,18.0,31.0,Tuesday,May,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-05-31,15E40x,Theft,other parking lot,1.0,18.0,31.0,Tuesday,May,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-06-01,15E40x,Theft,apartment,1.0,0.0,1.0,Wednesday,Jun,2011.0,29.6788017,-95.4159768,"2450 S Loop W, Houston, TX 77054, USA",0.5118484671343657,No Game
2011-06-01,15E40x,Theft,other parking lot,1.0,13.0,1.0,Wednesday,Jun,2011.0,29.6903103,-95.4129305,"8350 Kirby Dr, Houston, TX 77054, USA",0.40505038668926646,No Game
2011-06-01,15E40x,Aggravated Assault,apartment,1.0,22.0,1.0,Wednesday,Jun,2011.0,29.687567699999995,-95.3964961,"8250 Cambridge St, Houston, TX 77054, USA",0.8842404940017518,No Game
2011-06-02,15E40x,Theft,apartment,1.0,0.0,2.0,Thursday,Jun,2011.0,29.6826402,-95.4202601,"2650 Westridge St, Houston, TX 77054, USA",0.5848248317100726,No Game
2011-06-02,15E40x,Burglary,apartment,1.0,8.0,2.0,Thursday,Jun,2011.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2011-06-02,15E40x,Burglary,apartment,1.0,9.0,2.0,Thursday,Jun,2011.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2011-06-02,15E40x,Aggravated Assault,apartment,1.0,12.0,2.0,Thursday,Jun,2011.0,29.6788017,-95.4159768,"2450 S Loop W, Houston, TX 77054, USA",0.5118484671343657,No Game
2011-06-02,15E40x,Theft,department/discount store,1.0,19.0,2.0,Thursday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-03,15E40x,Theft,apartment,1.0,0.0,3.0,Friday,Jun,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-06-03,15E40x,Theft,convenience store,1.0,3.0,3.0,Friday,Jun,2011.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2011-06-03,15E40x,Theft,commercial building,1.0,18.0,3.0,Friday,Jun,2011.0,29.678491,-95.3946941,"8950 Almeda Rd, Houston, TX 77054, USA",1.0613081658364667,No Game
2011-06-03,15E40x,Theft,commercial building,1.0,18.0,3.0,Friday,Jun,2011.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2011-06-03,15E40x,Theft,apartment/rental office,1.0,18.0,3.0,Friday,Jun,2011.0,29.678491,-95.3946941,"8950 Almeda Rd, Houston, TX 77054, USA",1.0613081658364667,No Game
2011-06-03,15E40x,Theft,apartment/rental office,1.0,18.0,3.0,Friday,Jun,2011.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2011-06-03,15E40x,Theft,department/discount store,1.0,19.0,3.0,Friday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-03,15E40x,Theft,department/discount store,1.0,19.0,3.0,Friday,Jun,2011.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2011-06-03,15E40x,Theft,apartment,1.0,19.0,3.0,Friday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-03,15E40x,Theft,apartment,1.0,19.0,3.0,Friday,Jun,2011.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2011-06-04,15E40x,Theft,apartment/rental office,1.0,0.0,4.0,Saturday,Jun,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-06-04,15E40x,Theft,stadium/sprts arena/race track,1.0,16.0,4.0,Saturday,Jun,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-06-04,15E40x,Theft,convenience store,1.0,17.0,4.0,Saturday,Jun,2011.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2011-06-06,15E40x,Theft,apartment,1.0,0.0,6.0,Monday,Jun,2011.0,29.6986054,-95.4032943,"7650 Phoenix Dr, Houston, TX 77030, USA",1.0582794006493335,No Game
2011-06-06,15E40x,Theft,other parking lot,1.0,10.0,6.0,Monday,Jun,2011.0,29.674078,-95.3848604,"2850 Holmes Rd, Houston, TX 77051, USA",1.7256154577530745,No Game
2011-06-06,15E40x,Theft,misc. business (non-specific),1.0,14.0,6.0,Monday,Jun,2011.0,29.695383000000003,-95.4142729,"7850 S Main St, Houston, TX 77030, USA",0.7628852332918156,No Game
2011-06-06,15E40x,Theft,misc. business (non-specific),1.0,14.0,6.0,Monday,Jun,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-06-06,15E40x,Burglary,condominium,1.0,14.0,6.0,Monday,Jun,2011.0,29.695383000000003,-95.4142729,"7850 S Main St, Houston, TX 77030, USA",0.7628852332918156,No Game
2011-06-06,15E40x,Burglary,condominium,1.0,14.0,6.0,Monday,Jun,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-06-07,15E40x,Theft,apartment parking lot,1.0,23.0,7.0,Tuesday,Jun,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-06-08,15E40x,Theft,hotel/motel parking lot,1.0,0.0,8.0,Wednesday,Jun,2011.0,29.6803376,-95.4124038,"8650 Kirby Dr, Houston, TX 77054, USA",0.3164179920136766,No Game
2011-06-08,15E40x,Robbery,commercial parking lot/garage,1.0,2.0,8.0,Wednesday,Jun,2011.0,29.673111,-95.4178009,"2550 W Bellfort Blvd, Houston, TX 77054, USA",0.9028893253802482,No Game
2011-06-08,15E40x,Theft,office building,1.0,9.0,8.0,Wednesday,Jun,2011.0,29.6943689,-95.401124,"7450 Fannin St, Houston, TX 77054, USA",0.8845505458564368,No Game
2011-06-08,15E40x,Theft,service/gas station,1.0,15.0,8.0,Wednesday,Jun,2011.0,29.6944445,-95.41566850000001,"7950 S Main St, Houston, TX 77025, USA",0.7300759365733732,No Game
2011-06-08,15E40x,Theft,drug store/medical supply,1.0,17.0,8.0,Wednesday,Jun,2011.0,29.678717,-95.4254439,"9850 Buffalo Speedway, Houston, TX 77025, USA",0.9712319716502892,No Game
2011-06-08,15E40x,Auto Theft,apartment parking lot,1.0,20.0,8.0,Wednesday,Jun,2011.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2011-06-08,15E40x,Auto Theft,apartment parking lot,1.0,21.0,8.0,Wednesday,Jun,2011.0,29.6851906,-95.3985319,"2150 Holly Hall St, Houston, TX 77054, USA",0.7405196580948493,No Game
2011-06-09,15E40x,Theft,apartment parking lot,1.0,0.0,9.0,Thursday,Jun,2011.0,29.657635,-95.386886,"2650 Reed Rd, Houston, TX 77051, USA",2.357022752529771,No Game
2011-06-09,15E40x,Theft,apartment parking lot,1.0,20.0,9.0,Thursday,Jun,2011.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2011-06-10,15E40x,Theft,office building,1.0,0.0,10.0,Friday,Jun,2011.0,29.6852115,-95.4198265,"2550 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2011-06-10,15E40x,Theft,office building,1.0,0.0,10.0,Friday,Jun,2011.0,29.6851394,-95.3864927,"2650 Holly Hall St, Houston, TX 77054, USA",1.4641632800924442,No Game
2011-06-10,15E40x,Theft,apartment parking lot,1.0,0.0,10.0,Friday,Jun,2011.0,29.6852115,-95.4198265,"2550 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2011-06-10,15E40x,Theft,apartment parking lot,1.0,0.0,10.0,Friday,Jun,2011.0,29.6851394,-95.3864927,"2650 Holly Hall St, Houston, TX 77054, USA",1.4641632800924442,No Game
2011-06-10,15E40x,Burglary,apartment,1.0,15.0,10.0,Friday,Jun,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-06-10,15E40x,Theft,commercial building,1.0,17.0,10.0,Friday,Jun,2011.0,29.6741435,-95.39569399999999,"9450 Almeda Rd, Houston, TX 77054, USA",1.1661784890111333,No Game
2011-06-10,15E40x,Theft,commercial building,1.0,17.0,10.0,Friday,Jun,2011.0,29.6814768,-95.4253667,"9550 S Main St, Houston, TX 77025, USA",0.9022316564277509,No Game
2011-06-10,15E40x,Aggravated Assault,strip business center parking lot,1.0,17.0,10.0,Friday,Jun,2011.0,29.6741435,-95.39569399999999,"9450 Almeda Rd, Houston, TX 77054, USA",1.1661784890111333,No Game
2011-06-10,15E40x,Aggravated Assault,strip business center parking lot,1.0,17.0,10.0,Friday,Jun,2011.0,29.6814768,-95.4253667,"9550 S Main St, Houston, TX 77025, USA",0.9022316564277509,No Game
2011-06-11,15E40x,Aggravated Assault,bar/night club parking lot,1.0,0.0,11.0,Saturday,Jun,2011.0,29.6814768,-95.4253667,"9550 S Main St, Houston, TX 77025, USA",0.9022316564277509,No Game
2011-06-11,15E40x,Burglary,apartment,1.0,9.0,11.0,Saturday,Jun,2011.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2011-06-11,15E40x,Theft,apartment parking lot,1.0,22.0,11.0,Saturday,Jun,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-06-12,15E40x,Theft,bar/night club parking lot,1.0,0.0,12.0,Sunday,Jun,2011.0,29.6814768,-95.4253667,"9550 S Main St, Houston, TX 77025, USA",0.9022316564277509,No Game
2011-06-12,15E40x,Aggravated Assault,apartment,2.0,11.0,12.0,Sunday,Jun,2011.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2011-06-12,15E40x,Theft,convenience store,1.0,18.0,12.0,Sunday,Jun,2011.0,29.6839264,-95.4233614,"9350 S Main St, Houston, TX 77025, USA",0.7554810247162898,No Game
2011-06-13,15E40x,Theft,department/discount store,1.0,9.0,13.0,Monday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-13,15E40x,Theft,drug store/medical supply,1.0,11.0,13.0,Monday,Jun,2011.0,29.678717,-95.4254439,"9850 Buffalo Speedway, Houston, TX 77025, USA",0.9712319716502892,No Game
2011-06-13,15E40x,Theft,apartment,1.0,13.0,13.0,Monday,Jun,2011.0,29.687567699999995,-95.3964961,"8250 Cambridge St, Houston, TX 77054, USA",0.8842404940017518,No Game
2011-06-13,15E40x,Theft,commercial parking lot/garage,1.0,14.0,13.0,Monday,Jun,2011.0,29.6927966,-95.4082459,"8050 N Stadium Dr, Houston, TX 77054, USA",0.5775098155852604,No Game
2011-06-13,15E40x,Theft,residence/house,1.0,22.0,13.0,Monday,Jun,2011.0,29.669011600000005,-95.42030799999999,"Lago Crest Dr, Houston, TX 77054, USA",1.2229848226873776,No Game
2011-06-14,15E40x,Theft,department/discount store,1.0,17.0,14.0,Tuesday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-14,15E40x,Auto Theft,apartment parking lot,1.0,20.0,14.0,Tuesday,Jun,2011.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2011-06-15,15E40x,Theft,pawn/resale shop/flea market,1.0,0.0,15.0,Wednesday,Jun,2011.0,29.6906009,-95.418364,"8650 S Main St, Houston, TX 77025, USA",0.6075343991471843,No Game
2011-06-15,15E40x,Aggravated Assault,apartment,1.0,14.0,15.0,Wednesday,Jun,2011.0,29.6852115,-95.4198265,"2650 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2011-06-16,15E40x,Theft,apartment parking lot,1.0,5.0,16.0,Thursday,Jun,2011.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2011-06-16,15E40x,Burglary,apartment,1.0,11.0,16.0,Thursday,Jun,2011.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2011-06-16,15E40x,Theft,other parking lot,1.0,13.0,16.0,Thursday,Jun,2011.0,29.679291100000004,-95.403154,"1650 S Loop W, Houston, TX 77054, USA",0.5943285051269078,No Game
2011-06-16,15E40x,Theft,convenience store,1.0,15.0,16.0,Thursday,Jun,2011.0,29.679291100000004,-95.403154,"1650 S Loop W, Houston, TX 77054, USA",0.5943285051269078,No Game
2011-06-16,15E40x,Theft,convenience store,1.0,15.0,16.0,Thursday,Jun,2011.0,29.6846937,-95.4227707,"9250 S Main St, Houston, TX 77025, USA",0.7179646596673087,No Game
2011-06-16,15E40x,Theft,specialty store (non-specific),1.0,15.0,16.0,Thursday,Jun,2011.0,29.679291100000004,-95.403154,"1650 S Loop W, Houston, TX 77054, USA",0.5943285051269078,No Game
2011-06-16,15E40x,Theft,specialty store (non-specific),1.0,15.0,16.0,Thursday,Jun,2011.0,29.6846937,-95.4227707,"9250 S Main St, Houston, TX 77025, USA",0.7179646596673087,No Game
2011-06-16,15E40x,Theft,bus station,1.0,17.0,16.0,Thursday,Jun,2011.0,29.6735459,-95.4010304,"1550 W Bellfort Blvd, Houston, TX 77045, USA",0.9696226928826316,No Game
2011-06-17,15E40x,Theft,restaurant/cafeteria,1.0,14.0,17.0,Friday,Jun,2011.0,29.677987,-95.4267419,"3150 S Loop W, Houston, TX 77054, USA",1.0633522850165904,No Game
2011-06-18,15E40x,Theft,convention center/exhibit halls,1.0,13.0,18.0,Saturday,Jun,2011.0,29.67197269999999,-95.4129817,"9050 Kirby Dr, Houston, TX 77054, USA",0.8875945026129043,No Game
2011-06-18,15E40x,Theft,convenience store,1.0,20.0,18.0,Saturday,Jun,2011.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2011-06-18,15E40x,Auto Theft,apartment parking lot,1.0,21.0,18.0,Saturday,Jun,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-06-19,15E40x,Theft,convention center/exhibit halls,1.0,14.0,19.0,Sunday,Jun,2011.0,29.6903103,-95.4129305,"8350 Kirby Dr, Houston, TX 77054, USA",0.40505038668926646,No Game
2011-06-19,15E40x,Theft,apartment,1.0,16.0,19.0,Sunday,Jun,2011.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2011-06-19,15E40x,Theft,restaurant/cafeteria parking lot,1.0,22.0,19.0,Sunday,Jun,2011.0,29.6780757,-95.41929429999999,"2750 S Loop W, Houston, TX 77054, USA",0.6844997723333276,No Game
2011-06-20,15E40x,Theft,commercial parking lot/garage,1.0,6.0,20.0,Monday,Jun,2011.0,29.67292699999999,-95.4030448,"9050 Fannin St, Houston, TX 77054, USA",0.9377786796785944,No Game
2011-06-20,15E40x,Aggravated Assault,apartment,1.0,10.0,20.0,Monday,Jun,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-06-20,15E40x,Theft,department/discount store,1.0,13.0,20.0,Monday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-20,15E40x,Burglary,apartment,1.0,15.0,20.0,Monday,Jun,2011.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2011-06-20,15E40x,Burglary,apartment,1.0,15.0,20.0,Monday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-20,15E40x,Theft,department/discount store,1.0,15.0,20.0,Monday,Jun,2011.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2011-06-20,15E40x,Theft,department/discount store,1.0,15.0,20.0,Monday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-20,15E40x,Burglary,condominium,1.0,17.0,20.0,Monday,Jun,2011.0,29.6788522,-95.41922,"8550 Hearth Dr, Houston, TX 77054, USA",0.6464544021885513,No Game
2011-06-20,15E40x,Theft,apartment parking lot,1.0,21.0,20.0,Monday,Jun,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-06-21,15E40x,Auto Theft,apartment parking lot,1.0,0.0,21.0,Tuesday,Jun,2011.0,29.680448,-95.4204284,"2850 S Bartell Dr, Houston, TX 77054, USA",0.647848480236643,No Game
2011-06-21,15E40x,Theft,apartment parking lot,1.0,1.0,21.0,Tuesday,Jun,2011.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2011-06-21,15E40x,Theft,grocery/supermarket parking lot,1.0,10.0,21.0,Tuesday,Jun,2011.0,29.6948485,-95.41553979999999,"7750 Kirby Dr, Houston, TX 77030, USA",0.7527360829515438,No Game
2011-06-21,15E40x,Theft,department/discount store,1.0,11.0,21.0,Tuesday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-21,15E40x,Theft,department/discount store,1.0,15.0,21.0,Tuesday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-21,15E40x,Theft,apartment,1.0,16.0,21.0,Tuesday,Jun,2011.0,29.6943149,-95.4198473,"8050 Braesmain Dr, Houston, TX 77025, USA",0.8546680384201029,No Game
2011-06-21,15E40x,Theft,department/discount store,1.0,17.0,21.0,Tuesday,Jun,2011.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2011-06-21,15E40x,Aggravated Assault,highway/freeway,1.0,18.0,21.0,Tuesday,Jun,2011.0,29.6807088,-95.3984159,"1450 S Loop W, Houston, TX 77054, USA",0.7963231784530796,No Game
2011-06-21,15E40x,Auto Theft,apartment parking lot,1.0,21.0,21.0,Tuesday,Jun,2011.0,29.6852115,-95.4198265,"2650 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2011-06-21,15E40x,Auto Theft,apartment parking lot,1.0,21.0,21.0,Tuesday,Jun,2011.0,29.6953362,-95.402141,"1750 Old Spanish Trail, Houston, TX 77054, USA",0.8987328953211356,No Game
2011-06-21,15E40x,Theft,hotel/motel parking lot,1.0,21.0,21.0,Tuesday,Jun,2011.0,29.6852115,-95.4198265,"2650 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2011-06-21,15E40x,Theft,hotel/motel parking lot,1.0,21.0,21.0,Tuesday,Jun,2011.0,29.6953362,-95.402141,"1750 Old Spanish Trail, Houston, TX 77054, USA",0.8987328953211356,No Game
2011-06-21,15E40x,Theft,hotel/motel parking lot,1.0,22.0,21.0,Tuesday,Jun,2011.0,29.6953362,-95.402141,"1750 Old Spanish Trail, Houston, TX 77054, USA",0.8987328953211356,No Game
2011-06-22,15E40x,Aggravated Assault,convention center/exhibit halls,1.0,8.0,22.0,Wednesday,Jun,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-06-22,15E40x,Theft,hotel/motel parking lot,1.0,9.0,22.0,Wednesday,Jun,2011.0,29.6938609,-95.4088052,"1450 Old Spanish Trail, Houston, TX 77054, USA",0.6411670087628404,No Game
2011-06-22,15E40x,Theft,park & ride terminal,1.0,12.0,22.0,Wednesday,Jun,2011.0,29.6735459,-95.4010304,"1550 W Bellfort Blvd, Houston, TX 77045, USA",0.9696226928826316,No Game
2011-06-22,15E40x,Theft,other parking lot,1.0,16.0,22.0,Wednesday,Jun,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-06-22,15E40x,Theft,other parking lot,1.0,18.0,22.0,Wednesday,Jun,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-06-22,15E40x,Theft,other parking lot,1.0,19.0,22.0,Wednesday,Jun,2011.0,29.679291100000004,-95.403154,"1650 S Loop W, Houston, TX 77054, USA",0.5943285051269078,No Game
2011-06-22,15E40x,Theft,commercial parking lot/garage,1.0,20.0,22.0,Wednesday,Jun,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2011-06-22,15E40x,Theft,stadium/sprts arena/race track,1.0,22.0,22.0,Wednesday,Jun,2011.0,29.6903103,-95.4129305,"8350 Kirby Dr, Houston, TX 77054, USA",0.40505038668926646,No Game
2011-06-22,15E40x,Burglary,drug store/medical supply,1.0,23.0,22.0,Wednesday,Jun,2011.0,29.6895882,-95.4033634,"7950 Fannin St, Houston, TX 77054, USA",0.5604871044309923,No Game
2011-06-23,15E40x,Theft,stadium/sprts arena/race track,1.0,0.0,23.0,Thursday,Jun,2011.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
