,attendance,away.alias,away.game_number,away.id,away.name,broadcast.internet,broadcast.network,broadcast.satellite,entry_mode,home.alias,home.game_number,home.id,home.name,id,number,reference,scheduled,scoring.away_points,scoring.home_points,scoring.periods,status,utc_offset,venue.address,venue.capacity,venue.city,venue.country,venue.id,venue.name,venue.roof_type,venue.state,venue.surface,venue.zip,weather
0,62726,MIA,1.0,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami Dolphins,,CBS,,INGEST,PIT,1.0,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh Steelers,0b3bc09e-1540-4632-92e5-5412ce012117,259.0,57159,2017-01-08T18:05:00+00:00,12,30,"[{'period_type': 'quarter', 'id': '48d7a186-91dc-43ce-b23c-1ae4d3b46ff1', 'number': 1, 'sequence': 1, 'home_points': 14, 'away_points': 3}, {'period_type': 'quarter', 'id': 'ceebd317-fd4d-4fb8-a185-e6771b165a2e', 'number': 2, 'sequence': 2, 'home_points': 6, 'away_points': 3}, {'period_type': 'quarter', 'id': '5fe95b82-8920-4a2e-bf24-3845e7dc8b9e', 'number': 3, 'sequence': 3, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': 'c5f9e277-8b11-41bf-9940-8f4670fecdda', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 6}]",closed,-5,100 Art Rooney Avenue,65050,Pittsburgh,USA,7349a2e6-0ac9-410b-8bd2-ca58c9f7aa34,Heinz Field,outdoor,PA,turf,15212,"Partly Cloudy Temp: 17 F, Humidity: 54%, Wind: From W 16 mph"
1,71790,OAK,1.0,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland Raiders,WatchESPN,ABC/ESPN,,INGEST,HOU,1.0,82d2d380-3834-4938-835f-aec541e5ece7,Houston Texans,2b261825-15d0-4e68-a4a1-cbf873f87686,257.0,57157,2017-01-07T21:35:00+00:00,14,27,"[{'period_type': 'quarter', 'id': '75b2b5b9-0b9b-4a38-8d3b-02adcb6ceb88', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 7}, {'period_type': 'quarter', 'id': 'e62b1f50-0cd0-4a83-8b81-05ccd23055c7', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': 'f40d36ee-d7c2-4176-8480-613056e70f5b', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '1dac2dca-0c1c-4964-8721-4526e2b50913', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 7}]",closed,-6,One Reliant Park,71054,Houston,USA,6a72e5ca-33d0-40af-8e6b-b32a4d3d9346,NRG Stadium,retractable_dome,TX,artificial,77054,"Sunny Temp: 40 F, Humidity: 30%, Wind: NNW 12 mph"
2,77549,NYG,1.0,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York Giants,,FOX,,INGEST,GB,1.0,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay Packers,9fd87447-39cd-4cf5-8b18-ba219024988c,260.0,57160,2017-01-08T21:40:00+00:00,13,38,"[{'period_type': 'quarter', 'id': '34227386-ba2a-4d7b-b68c-376d4ad1a5ab', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '47b83ab0-1a4a-47b8-94f5-647f3f0f3458', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 3}, {'period_type': 'quarter', 'id': '143dd3ef-ba0a-4f25-8a11-edaaab3e553b', 'number': 3, 'sequence': 3, 'home_points': 10, 'away_points': 7}, {'period_type': 'quarter', 'id': '75ab8bcd-4314-4023-afff-e157d1c6d8c3', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 0}]",closed,-6,1265 Lombardi Avenue,80750,Green Bay,USA,5a60dd3a-302c-41c6-ab0f-dd335c1103c2,Lambeau Field,outdoor,WI,turf,54304,"Temp: 14 F, Humidity: 64%, Wind: S 7 mph"
3,68788,DET,1.0,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit Lions,,NBC,,INGEST,SEA,1.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seattle Seahawks,dbdcb80f-112e-490c-ad90-02a2f8656780,258.0,57158,2017-01-08T01:15:00+00:00,6,26,"[{'period_type': 'quarter', 'id': '90962daa-33e7-4807-8a1a-9902b196bdf2', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': 'c2fa8e49-091e-46d0-b0fc-83bf7d9ea392', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 3}, {'period_type': 'quarter', 'id': 'c87de209-8fd6-4a58-8fa9-dfd604e08f89', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': 'b2f872eb-03df-4203-af7a-7d62389334be', 'number': 4, 'sequence': 4, 'home_points': 16, 'away_points': 0}]",closed,-8,800 Occidental Avenue South,67000,Seattle,USA,c6b9e5df-c9e4-434c-b3e6-83928f11cbda,CenturyLink Field,outdoor,WA,artificial,98134,"Cloudy Temp: 38 F, Humidity: 44%, Wind: ESE 7 mph"
0,75678,PIT,2.0,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh Steelers,,NBC,,INGEST,KC,1.0,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City Chiefs,0b68e474-b214-44c8-b004-a1b872ce837b,263.0,57163,2017-01-16T01:20:00+00:00,18,16,"[{'period_type': 'quarter', 'id': 'c62ff160-c6a5-4f8c-a773-ed71c5dc38d2', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 6}, {'period_type': 'quarter', 'id': '1f007c63-e337-43d0-ac61-c891dd68bcba', 'number': 2, 'sequence': 2, 'home_points': 0, 'away_points': 6}, {'period_type': 'quarter', 'id': '0c825629-43d2-4b80-bf7a-c39a9b8401c2', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': 'dcc0d142-cd18-4789-8c73-984550ff0238', 'number': 4, 'sequence': 4, 'home_points': 6, 'away_points': 3}]",closed,-6,One Arrowhead Drive,79451,Kansas City,USA,2ec4c411-dac2-403d-b091-6b6aa4a0a914,Arrowhead Stadium,outdoor,MO,turf,64129,"Cloudy with patches of fog Temp: 33 F, Humidity: 96%, Wind: East 9 mph"
1,71155,SEA,2.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seattle Seahawks,,FOX,,INGEST,ATL,1.0,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta Falcons,99ca0767-6348-4e6f-8685-98ed54702d52,261.0,57161,2017-01-14T21:35:00+00:00,20,36,"[{'period_type': 'quarter', 'id': '784a5ee2-7a56-44c5-9767-76d155909046', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': 'ada25044-f20e-4904-8209-5e17e61607f9', 'number': 2, 'sequence': 2, 'home_points': 19, 'away_points': 3}, {'period_type': 'quarter', 'id': '7ac923e6-96de-4ad2-afe2-83b9c3119c63', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 3}, {'period_type': 'quarter', 'id': '1c8135ea-c33d-469b-96cf-e108f366d73f', 'number': 4, 'sequence': 4, 'home_points': 10, 'away_points': 7}]",closed,-5,One Georgia Dome Drive Northwest,74228,Atlanta,USA,216de6bf-bce0-409a-a9e7-90db8df1f7b9,Georgia Dome,dome,GA,artificial,30313,"Temp:  F, Wind:   mph"
2,66829,HOU,2.0,82d2d380-3834-4938-835f-aec541e5ece7,Houston Texans,,CBS,,INGEST,NE,1.0,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,ac66ae7b-e288-4134-814f-4079018ab06f,262.0,57162,2017-01-15T01:15:00+00:00,16,34,"[{'period_type': 'quarter', 'id': '25cd75ee-e218-48be-9705-e45e38e298d8', 'number': 1, 'sequence': 1, 'home_points': 14, 'away_points': 3}, {'period_type': 'quarter', 'id': '837c0e23-7eb8-4449-9f8c-736269fa3235', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 10}, {'period_type': 'quarter', 'id': 'a16d782a-06fa-473d-9248-206a6ae29330', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'fc134978-e790-4865-8659-b129a0b72fdc', 'number': 4, 'sequence': 4, 'home_points': 10, 'away_points': 3}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,"Cloudy and Cold Temp: 28 F, Humidity: 55%, Wind: SSW 6 mph"
3,93396,GB,2.0,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay Packers,,FOX,,INGEST,DAL,1.0,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas Cowboys,c3edf400-48cb-46df-b9f9-db03259ca4b5,264.0,57164,2017-01-15T21:40:00+00:00,34,31,"[{'period_type': 'quarter', 'id': '4629139a-f5b3-4fd9-914b-bc73cbe5d477', 'number': 1, 'sequence': 1, 'home_points': 3, 'away_points': 7}, {'period_type': 'quarter', 'id': 'ab5dbb56-3882-4325-b699-77d4af2534c2', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 14}, {'period_type': 'quarter', 'id': '88d651b1-992e-491b-a4b2-cd065fd0a043', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': 'ca40f229-d44f-4a2d-8415-e4092cc4e46d', 'number': 4, 'sequence': 4, 'home_points': 18, 'away_points': 6}]",closed,-6,One Legends Way,80000,Arlington,USA,1e84213a-ff1f-4c9d-a003-8ee782b25a40,AT&T Stadium,retractable_dome,TX,artificial,76011,"Temp:  F, Wind:   mph"
0,66829,PIT,3.0,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh Steelers,,CBS,,INGEST,NE,2.0,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,6424061e-5191-43b4-b35e-c61076f00bf0,266.0,57166,2017-01-22T23:40:00+00:00,17,36,"[{'period_type': 'quarter', 'id': 'a5960638-6842-4aff-8600-69148f0239dc', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': '3e70dfde-2809-433a-bda3-a16c8bf82933', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 9}, {'period_type': 'quarter', 'id': 'cce95f2b-dd08-4d12-ba11-643f5e57de17', 'number': 3, 'sequence': 3, 'home_points': 16, 'away_points': 0}, {'period_type': 'quarter', 'id': 'f1420515-0710-4325-ad59-b1d9a2fff4c0', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 8}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,"Cloudy Temp: 41 F, Humidity: 94%, Wind: NE 10 mph"
1,71127,GB,3.0,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay Packers,,FOX,,INGEST,ATL,2.0,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta Falcons,f8b52b8d-e9c5-485d-b107-71fd930c8b84,265.0,57165,2017-01-22T20:05:00+00:00,21,44,"[{'period_type': 'quarter', 'id': 'ffa68e98-78df-4eae-9a43-9b9c5550c9cb', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': '439a90a0-9464-4ef1-ac18-574089eb9ffa', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 0}, {'period_type': 'quarter', 'id': 'b3809a3a-d1a1-439f-a494-49f65b3e70a8', 'number': 3, 'sequence': 3, 'home_points': 13, 'away_points': 15}, {'period_type': 'quarter', 'id': '937c21e1-625b-4168-812b-ad2e5190aed0', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 6}]",closed,-5,One Georgia Dome Drive Northwest,74228,Atlanta,USA,216de6bf-bce0-409a-a9e7-90db8df1f7b9,Georgia Dome,dome,GA,artificial,30313,"Temp:  F, Wind:   mph"
0,70807,NE,3.0,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,,FOX,,INGEST,ATL,3.0,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta Falcons,a6ac82c5-7c60-43e9-bbf1-1186cd5ff7c4,267.0,57167,2017-02-05T23:30:00+00:00,34,28,"[{'period_type': 'quarter', 'id': '2d8dd4b0-6516-4fb9-80ab-58b6926c4669', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '72913028-7b13-4ed0-8034-cf9bc29bb301', 'number': 2, 'sequence': 2, 'home_points': 21, 'away_points': 3}, {'period_type': 'quarter', 'id': '9488f5eb-5f61-4d68-9699-da832f8166ab', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 6}, {'period_type': 'quarter', 'id': '822349f9-e694-410e-92a9-a67128438a2d', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 19}, {'period_type': 'overtime', 'id': '1cbdccd6-cabb-41ad-9d87-fa55d0b05210', 'number': 1, 'sequence': 5, 'home_points': 0, 'away_points': 6}]",closed,-6,One Reliant Park,71054,Houston,USA,6a72e5ca-33d0-40af-8e6b-b32a4d3d9346,NRG Stadium,retractable_dome,TX,artificial,77054,"Partly Cloudy Temp: 76 F, Humidity: 66%, Wind: SSE 14 mph"
0,60834,AFC,,25b09830-cc06-4b9e-a551-d3782c045b47,AFC,WatchESPN,ESPN,206,INGEST,NFC,,892cf7f3-46ab-4a45-8824-8afbd84924a9,NFC,7a55e01b-6a3d-4c7f-a1a5-0c26fab0d649,268.0,57168,2017-01-30T01:00:00+00:00,20,13,"[{'period_type': 'quarter', 'id': '23f4f2a9-7dc4-47a8-a527-1143f9c101f7', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '13c6f7e9-45a4-4802-b6f9-9af0e28d5126', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 14}, {'period_type': 'quarter', 'id': '6effbf08-62c0-4c1c-8698-7d68d93f527c', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': 'fd4b119a-50aa-477e-9549-d217fa94876d', 'number': 4, 'sequence': 4, 'home_points': 6, 'away_points': 3}]",closed,-5,1 Citrus Bowl Place,61348,Orlando,USA,d8a8be1e-6381-4b5a-ac1d-c0ff1be04774,Camping World Stadium,outdoor,FL,artificial,,"Cloudy Temp: 54 F, Humidity: 69%, Wind: S 8 mph"
0,73319,TEN,,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee Titans,WatchESPN,ABC/ESPN,206,INGEST,KC,,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City Chiefs,00fdfbf6-62af-4336-b7ef-54482a0bd028,257.0,57490,2018-01-06T21:35:00+00:00,22,21,"[{'period_type': 'quarter', 'id': '6389f8fc-92cc-40a6-8677-1b756d6a2602', 'number': 1, 'sequence': 1, 'home_points': 14, 'away_points': 0}, {'period_type': 'quarter', 'id': '0bcfc98a-0e81-4bba-82a2-83c9f195fcc0', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 3}, {'period_type': 'quarter', 'id': 'ce2ee0c5-0a1e-4b2d-9a30-4ccf8a8012fd', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '28115d33-fe6c-4b90-84b0-8cfd9c28ec24', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 12}]",closed,-6,One Arrowhead Drive,79451,Kansas City,USA,2ec4c411-dac2-403d-b091-6b6aa4a0a914,Arrowhead Stadium,outdoor,MO,turf,64129,"Sunny Temp: 33 F, Humidity: 34%, Wind: Southeast 10 mph"
1,74300,ATL,,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta Falcons,,NBC,,INGEST,LA,,2eff2a03-54d4-46ba-890e-2bc3925548f3,Los Angeles Rams,16a8a9ff-05b3-46b3-b815-e904b03033cb,258.0,57491,2018-01-07T01:15:00+00:00,26,13,"[{'period_type': 'quarter', 'id': '3cac41f6-8a6a-4c0a-92f7-39df210a42cf', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 6}, {'period_type': 'quarter', 'id': 'eff2210f-0219-41e6-9cf3-8ff305180cb6', 'number': 2, 'sequence': 2, 'home_points': 10, 'away_points': 7}, {'period_type': 'quarter', 'id': '0977d47d-77f5-47b3-b18f-004df73d8fd9', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 6}, {'period_type': 'quarter', 'id': '2d54171d-a442-4df0-952c-cdfd78e5d1d9', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 7}]",closed,-8,3911 South Figueroa Street,93607,Los Angeles,USA,4de1fcde-7c65-4145-a874-3753bdd584b7,Los Angeles Memorial Coliseum,outdoor,CA,turf,90037,"Cloudy Temp: 62 F, Humidity: 84%, Wind: SSW 3 mph"
2,73186,CAR,,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina Panthers,,FOX,,INGEST,NO,,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans Saints,cdf4f878-81c5-4057-abee-59b3884f760a,260.0,57493,2018-01-07T21:40:00+00:00,26,31,"[{'period_type': 'quarter', 'id': '1c0cc87c-d45a-414c-858c-3b6ee95002a9', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '03dfe8f1-52bc-4aca-8ebf-8273424dcee3', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 9}, {'period_type': 'quarter', 'id': '13dcf334-759d-492a-9939-ec43fab78e19', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': '2647ff11-ff73-488d-ad8d-ca21a24c011f', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 14}]",closed,-6,1500 Sugar Bowl Drive,76468,New Orleans,USA,3c85d89a-ec66-4983-acd5-1381d6c8673a,Mercedes-Benz Superdome,dome,LA,artificial,70112,"Cloudy Temp: 63 F, Humidity: 60%, Wind: ESE 12 mph"
3,69442,BUF,,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo Bills,,CBS,,INGEST,JAC,,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville Jaguars,d604a4ff-37b2-4904-941c-1df3fc105b44,259.0,57492,2018-01-07T18:05:00+00:00,3,10,"[{'period_type': 'quarter', 'id': '3a7f9250-2dfa-496e-987c-ae88636c99a8', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 0}, {'period_type': 'quarter', 'id': '0e88e66b-a609-4996-8258-4b5a1c564e39', 'number': 2, 'sequence': 2, 'home_points': 3, 'away_points': 3}, {'period_type': 'quarter', 'id': '07991843-a880-46fd-944c-512bff994394', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'bece937a-d45f-4b0a-8a53-6f1a303164b6', 'number': 4, 'sequence': 4, 'home_points': 0, 'away_points': 0}]",closed,-5,One EverBank Field Drive,67246,Jacksonville,USA,4c5c036d-dd3d-4183-b595-71a43a97560f,EverBank Field,outdoor,FL,turf,32202,"Temp: 53 F, Humidity: 50%, Wind: NE 18 mph"
0,65878,TEN,,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee Titans,,CBS,,INGEST,NE,,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,3a484086-74b1-4b2d-b416-47b8f3d3be66,262.0,57495,2018-01-14T01:15:00+00:00,14,35,"[{'period_type': 'quarter', 'id': '9d1052d3-7876-46d5-a2aa-59f8d549f875', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': '0fda2346-b0bc-4876-97ef-92f99517852e', 'number': 2, 'sequence': 2, 'home_points': 21, 'away_points': 0}, {'period_type': 'quarter', 'id': '5ed6146c-8cfd-4dfb-81df-695ce6217156', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'e2fc7ca4-1900-4639-a95f-93e241d25eb5', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 7}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,"Clear and Cold Temp: 24 F, Humidity: 61%, Wind: NW 12 mph"
1,66612,NO,,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans Saints,,FOX,,INGEST,MIN,,33405046-04ee-4058-a950-d606f8c30852,Minnesota Vikings,516fb057-7048-479a-a386-500a57b032d3,264.0,57497,2018-01-14T21:40:00+00:00,24,29,"[{'period_type': 'quarter', 'id': '0fe97c6d-bde6-4eb1-92dc-0f2b8af71f63', 'number': 1, 'sequence': 1, 'home_points': 10, 'away_points': 0}, {'period_type': 'quarter', 'id': 'e254e98d-7eca-481c-8703-2de15758da23', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '4a168e78-0617-40eb-996d-93a948e928a4', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 7}, {'period_type': 'quarter', 'id': 'f160c626-296b-4f2c-b60c-50e1dfc0ecc2', 'number': 4, 'sequence': 4, 'home_points': 12, 'away_points': 17}]",closed,-6,900 S 5th St,66200,Minneapolis,USA,f5ff00d4-1ed8-4918-bf73-13d66d510f98,U.S. Bank Stadium,dome,MN,turf,55415,"Indoors Temp:  F, Wind:   mph"
2,69596,ATL,,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta Falcons,,NBC,,INGEST,PHI,,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,cb41ba50-78ff-4455-a729-038400b3c17d,261.0,57494,2018-01-13T21:35:00+00:00,10,15,"[{'period_type': 'quarter', 'id': '7872c19f-1eb7-4226-b3ab-d9d14e7017ad', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': 'e42ae963-7c6d-449a-86b3-d3f93ada19a2', 'number': 2, 'sequence': 2, 'home_points': 9, 'away_points': 7}, {'period_type': 'quarter', 'id': '4435fa46-eefe-485e-b349-bbb24cc0b61c', 'number': 3, 'sequence': 3, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': '479b7f83-a79f-426e-922b-ced011e0efe1', 'number': 4, 'sequence': 4, 'home_points': 3, 'away_points': 0}]",closed,-5,1020 Pattison Avenue,68532,Philadelphia,USA,4fa8c29c-6626-464c-8540-314ed7535e1b,Lincoln Financial Field,outdoor,PA,turf,19148,"Sunny Temp: 32 F, Humidity: 44%, Wind: NW 16 mph"
3,64524,JAC,,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville Jaguars,,CBS,,INGEST,PIT,,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh Steelers,cd9498d2-bc04-43e2-985c-f980abbab154,263.0,57496,2018-01-14T18:05:00+00:00,45,42,"[{'period_type': 'quarter', 'id': '29549cdf-22d8-4976-bedf-7165b3f7a8be', 'number': 1, 'sequence': 1, 'home_points': 0, 'away_points': 14}, {'period_type': 'quarter', 'id': 'ee10c36b-9129-4d28-b791-4b1b882792cd', 'number': 2, 'sequence': 2, 'home_points': 14, 'away_points': 14}, {'period_type': 'quarter', 'id': '9586dde8-9502-4439-8f37-14e827d54b79', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': '726d0e17-f11d-40c3-a493-dece464d3be5', 'number': 4, 'sequence': 4, 'home_points': 21, 'away_points': 17}]",closed,-5,100 Art Rooney Avenue,65050,Pittsburgh,USA,7349a2e6-0ac9-410b-8bd2-ca58c9f7aa34,Heinz Field,outdoor,PA,turf,15212,"Sunny Temp: 18 F, Humidity: 55%, Wind: From ENE 2 mph"
0,65878,JAC,,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville Jaguars,,CBS,,INGEST,NE,,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,739f9d73-6818-4628-914b-320896cb31bc,265.0,57498,2018-01-21T20:05:00+00:00,20,24,"[{'period_type': 'quarter', 'id': 'fc6e2285-e18b-4ae3-aa02-3da774371d2c', 'number': 1, 'sequence': 1, 'home_points': 3, 'away_points': 0}, {'period_type': 'quarter', 'id': '67381cfb-9b49-4f86-80d6-b8c9cee41eb1', 'number': 2, 'sequence': 2, 'home_points': 7, 'away_points': 14}, {'period_type': 'quarter', 'id': '8e8d817a-17e9-4412-9626-056c726c95f4', 'number': 3, 'sequence': 3, 'home_points': 0, 'away_points': 3}, {'period_type': 'quarter', 'id': '039b57f0-bd32-4870-9624-9d25edfee3ac', 'number': 4, 'sequence': 4, 'home_points': 14, 'away_points': 3}]",closed,-5,One Patriot Place,68756,Foxborough,USA,e43310b1-cb82-4df9-8be5-e9b39637031b,Gillette Stadium,outdoor,MA,artificial,02035,"Clear and cool Temp: 48 F, Humidity: 48%, Wind: WSW 3 mph"
1,69596,MIN,,33405046-04ee-4058-a950-d606f8c30852,Minnesota Vikings,,FOX,,INGEST,PHI,,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,b2710f00-81c5-4df8-ab16-0ed729490b5d,266.0,57499,2018-01-21T23:40:00+00:00,7,38,"[{'period_type': 'quarter', 'id': '6596844d-9f0e-41f5-9a3c-ae77c8faa993', 'number': 1, 'sequence': 1, 'home_points': 7, 'away_points': 7}, {'period_type': 'quarter', 'id': 'c1216133-9482-49d6-adff-551b5425add6', 'number': 2, 'sequence': 2, 'home_points': 17, 'away_points': 0}, {'period_type': 'quarter', 'id': 'b92cc29a-7ff3-4cef-93d3-70cd4df5d312', 'number': 3, 'sequence': 3, 'home_points': 7, 'away_points': 0}, {'period_type': 'quarter', 'id': 'bee0b5c9-49e0-4294-94b4-0e20647f54c2', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 0}]",closed,-5,1020 Pattison Avenue,68532,Philadelphia,USA,4fa8c29c-6626-464c-8540-314ed7535e1b,Lincoln Financial Field,outdoor,PA,turf,19148,"Cloudy Temp: 47 F, Humidity: 72%, Wind: SSW 5 mph"
0,67612,PHI,,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia Eagles,,NBC,,INGEST,NE,,97354895-8c77-4fd4-a860-32e62ea7382a,New England Patriots,0c38ce7b-ab8e-4474-a051-db8f00dd3799,267.0,57500,2018-02-04T23:30:00+00:00,41,33,"[{'period_type': 'quarter', 'id': '3620c626-bbe3-4ae5-9c51-7f8501017d9f', 'number': 1, 'sequence': 1, 'home_points': 3, 'away_points': 9}, {'period_type': 'quarter', 'id': 'cc4b3b95-9749-481e-bc56-316d1a8e6376', 'number': 2, 'sequence': 2, 'home_points': 9, 'away_points': 13}, {'period_type': 'quarter', 'id': 'd39625f4-b248-4e73-83a8-2fffd5663ff7', 'number': 3, 'sequence': 3, 'home_points': 14, 'away_points': 7}, {'period_type': 'quarter', 'id': '6645af5e-cee5-4f1f-97d3-ef3ca12c07f7', 'number': 4, 'sequence': 4, 'home_points': 7, 'away_points': 12}]",closed,-6,900 S 5th St,66200,Minneapolis,USA,f5ff00d4-1ed8-4918-bf73-13d66d510f98,U.S. Bank Stadium,dome,MN,turf,55415,"Temp: 3 F, Wind:   mph"
